Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,TARGET
33.4,24.8,39.89103317,80.93309021,36.16094504,27.01681746,5.853715072,19.37051109,0.335482592,0.053958084,0.07516446,0.061545665,0.002176337,0,0,0,37.5507,127.04,26.298,0.5721,5319.623535,35.6
31.1,23.7,40.92075729,84.56755066,32.51357742,24.0488043,5.746288439,114.7162889,0.132282674,0.133971789,0.123408234,0.023411689,0,0,0,0,37.5102,127.086,21.9668,0.1332,5827.82959,34.3
27.6,23,64.12700653,94.24826813,27.29092282,20.90756037,8.478866567,126.3611517,0.233494308,0.282861475,0.047854887,0.056114352,0,0,0,0,37.5776,126.838,12.37,0.0985,5837.890625,30
30.2,22.5,37.02984619,85.22908783,29.00749191,19.67193551,5.282749474,77.45805212,0.113372201,0.290048055,0.116955569,0.002625046,0,0,0,0,37.4832,127.024,56.4448,1.2313,4554.502441,29.5
29.3,23.7,32.58164215,86.84589386,31.06168647,24.4178851,6.546333661,26.15270976,0.383435767,0.394612938,0.148240784,0.139246272,0.031513189,0.061422663,0,0,37.5237,126.97,19.5844,0.2713,4790.469727,30.8
27.5,24,46.75131226,90.28912354,28.02472301,24.09120212,7.537266036,48.68057942,0.163438869,0.136279054,0.06803586,0.2127785,0,0,0.015542315,0,37.5102,127.042,54.6384,0.1457,4498.840332,29.5
33,27.7,67.00875854,93.5714798,29.03401759,24.92503049,4.179621389,56.97173886,0.910021005,0.858768912,0.702407043,0.089819341,2.522957002,4.584680301,0.326094456,0,37.5776,127.083,59.8324,2.6865,4741.140137,29.3
30.6,24.3,52.79744339,81.47211456,29.22654149,23.40528097,6.566366245,73.08233786,0.119174218,0.142366306,0.432587777,0.528195034,0,0,0,0,37.4562,126.955,208.507,5.1782,5526.780762,28.8
28.2,21.1,62.50899124,88.93598175,26.79040498,21.760352,8.782101313,88.39788906,0.029019753,0.32015688,0.519346896,0.703042249,0,0,0,0,37.6046,126.991,212.335,2.785,5245.199219,25.2
33.8,25.2,47.82860565,91.10861969,31.27140868,24.4970619,5.409968297,56.55865256,0.265931127,0.367812993,0.304158647,0.219766585,0,0.004715749,0,0,37.5372,127.085,28.7,0.6233,5219.050781,32.3
27.5,23.7,63.33701324,91.68138886,28.04958847,22.64322013,7.784015357,43.4228935,0.269660463,0.204194069,0.077777064,0.206764164,0,0,0,0,37.4697,126.91,52.518,1.5629,5567.564453,30.7
34.9,25.2,39.85089874,82.51356506,33.03238132,27.02450027,7.507657448,29.79979118,0.160455422,0.124028898,0.003151945,0,0,0,0,0,37.5507,126.988,132.118,0.5931,5148.331543,34.8
29.4,24.2,84.35778046,93.61489105,26.54247595,25.33425734,9.051251908,35.70013307,0.751481142,0.935520358,0.580711561,0.54751985,0.073651787,3.812239796,0.002247587,0,37.5776,127.083,59.8324,2.6865,5601.636719,26.8
32.5,27.2,60.4738884,93.40576172,31.0953593,26.3823622,7.995158792,88.18943473,0.173206515,0.483151557,0.208209643,0.521597765,0,0,0.027609008,0.298437764,37.4832,127.024,56.4448,1.2313,4919.47168,33.5
30,21.4,50.16929245,85.92578125,29.1905732,23.33785793,6.365284294,19.69315517,0.792310942,0.467865153,0.343759805,0.058550994,0.041338109,0,0,0,37.5776,127.058,33.3068,0.2661,5490.469727,29.8
31.2,25.4,46.62952805,72.34727478,33.11818187,25.69418269,6.540203869,18.67075551,0.235006606,0.487278351,0.390953915,0.379383225,0,0,0.034030087,0,37.5507,127.04,26.298,0.5721,5605.689453,33.2
31.8,26.3,66.43795776,90.99015808,30.79094031,26.66574124,6.724569708,129.9265731,0.270193293,0.220403319,0.128863024,0.026816234,0,0.042145342,0,0,37.5776,126.838,12.37,0.0985,5017.061523,32.3
30.1,22.5,60.7186203,99.62753296,30.26447244,22.5658107,8.261649907,66.15098147,0.278797988,0.156879231,0.050023947,0.104673599,4.02e-05,0,0,0,37.6181,127.004,146.554,4.7296,5751.265137,30.3
33.6,24.5,56.51266098,91.70739746,31.25245898,23.54269576,8.04684032,107.133126,0.471798855,0.383203773,0.180342544,0.086529936,0.004464317,0,0,0,37.645,127.022,45.716,2.5348,5620.059082,32.5
33.2,25,44.19173813,79.53977966,34.76545008,26.31310029,6.386718005,62.55395838,0.02149997,0.028259897,0.107447577,0.148692626,0,0,0,0,37.5776,127.083,59.8324,2.6865,5654.287598,35.6
25,23.1,72.17443085,96.1730957,26.77519444,23.86164491,10.1327003,17.25542978,0.833059642,0.599396453,0.797192385,0.708838429,0.033673078,0.026449105,0.001953125,0,37.5507,126.988,132.118,0.5931,5843.375488,24.3
29.6,21.4,50.14685822,88.85669708,30.43925969,23.49095252,6.855221331,86.61754262,0.272808825,0.126926099,0.54111983,0.633447765,0,0,0,0.176792263,37.6046,126.991,212.335,2.785,5904.711426,31.1
31.4,25.1,45.73106003,69.25296783,33.14976956,26.03531663,7.569703639,33.43626849,0.25179342,0.489917325,0.347377558,0.384922868,0,0.011793037,0.023186175,0,37.5507,126.937,30.0464,0.8552,5614.786621,33.3
27.6,21.6,44.35207748,70.46852112,29.55251905,21.21754766,6.305846016,13.51887308,0.06736853,0.056122842,0.165697545,0.155845494,0,0,0,0,37.5507,127.04,26.298,0.5721,4573.437012,30.2
29.4,23.5,70.85930634,91.63383484,29.05483901,24.87042598,5.12151135,34.43861632,0.566156984,0.397542598,0.37049223,0.232929527,0.358155108,0.004640241,0.003769043,0,37.5507,126.937,30.0464,0.8552,5355.958008,29.3
26.3,21.5,50.75891495,92.10337067,30.24517765,21.90578445,5.056491524,55.89723992,0.820483989,0.434237873,0.340366659,0.565111001,0.025026124,0,0,0,37.6046,127.032,44.7624,0.5141,5682.862305,28.6
30.9,23.1,32.63936615,68.66692352,32.74398715,24.42785649,6.79551062,15.66479383,0.04304867,0.001626559,0.003455816,0,0,0,0,0,37.5507,127.04,26.298,0.5721,4649.458496,32.3
29,23.8,46.59923553,88.31622314,28.8181445,22.16211047,4.493161768,39.21871789,0.162525052,0.349049345,0.385354903,0.589510978,0,0,0,0,37.5372,127.085,28.7,0.6233,4732.790039,30.8
32.1,25.7,38.73528671,83.23893738,34.09035832,26.85640469,7.929878066,70.28119183,0.305986981,0.320686697,0.238451817,0.108733551,0,0,0,0,37.5776,126.938,75.0924,1.7678,5407.366699,32.7
32,26.2,78.83294678,91.6934433,29.61604748,26.20078417,8.197550684,65.15683134,0.444279879,0.38905174,0.339529107,0.312172337,0,0,0,0,37.4697,126.995,82.2912,2.2579,5595.178223,27.8
32.8,27.1,58.53998947,93.80952454,31.92216319,25.58848065,6.315788458,95.85751756,0.518201492,0.531512337,0.073779141,0.0899276,0.275951119,0.006261868,0,0,37.4832,127.024,56.4448,1.2313,5339.032227,33.3
30.8,25.1,70.54349518,87.3000946,29.91418562,26.09293171,7.875973324,10.99270459,0.606345171,0.750049748,0.541290565,0.195893346,0.061768079,1.162078419,0.000832262,0,37.5776,127.058,33.3068,0.2661,5323.231445,33
29.1,21.4,52.01764679,90.50030518,26.52199665,20.85352931,4.714228104,108.1070209,0.132572709,0.263093551,0.156938062,0.103013626,0,0,0,0,37.5776,126.838,12.37,0.0985,4440.394043,28.8
31.8,22.5,38.89156723,70.56755829,31.50409862,23.22952158,6.590795577,58.70011322,0.013399816,0.138637858,0.59634767,0.304537182,0,0,0.02534315,0.00740315,37.5102,127.042,54.6384,0.1457,5848.636719,30.3
30.6,23,47.47637177,87.07779694,30.81207369,23.84539341,6.827058633,80.91745007,0.031058488,0.181494387,0.1098629,0.077962799,0,0,0,0,37.4697,126.995,82.2912,2.2579,5631.779297,30.8
32.6,24,69.39779663,93.81787872,27.66088162,23.37442115,8.304185132,64.95051241,0.212907078,0.593153261,0.715456813,0.645391813,0,0,0,0.174764143,37.5507,127.135,35.038,0.5055,5621.290039,29.9
32.8,22.6,45.41270447,85.45990753,35.95265484,26.26155289,5.69524919,86.61773642,0.032823334,0.000101587,0.153326885,0.245185451,0,0,0.005236151,0.048368271,37.6046,127.032,44.7624,0.5141,5275.48584,35.2
23.3,15.8,29.70917892,90.40327454,25.79900394,17.383095,5.805488765,108.9819597,0.026765251,0.059560287,0,0,0,0,0,0,37.4967,126.826,50.9312,0.4125,4471.100586,27.4
30,22.4,56.4762764,92.28083038,29.00478154,23.0471981,5.716050009,103.488918,0.422091077,0.265029352,0.545736488,0.406234015,0.028017275,0,0,0,37.5507,127.135,35.038,0.5055,5743.159668,30.4
29.8,20.5,63.39508057,94.11891937,26.57410438,22.32071793,3.948319395,25.84064388,0.302509536,0.715809865,0.607828849,0.682347728,0,0,0.001929865,0,37.6046,127.032,44.7624,0.5141,5102.277832,26.8
24.5,19.5,72.11721039,95.48957062,23.28800463,20.06317602,4.601479818,40.53088702,0.298856664,0.353651898,0.507901788,0.301985309,0,0,0.053469645,0,37.6046,126.991,212.335,2.785,5975.67627,24.3
35.8,26.8,45.01111221,84.09959412,35.2656095,26.6860119,6.069943686,66.54697116,0.048656181,0.003158918,0.105657271,0.085967082,0,0.010318032,0.00161982,0,37.5102,127.042,54.6384,0.1457,5275.238281,35.2
35.5,26.5,56.88439941,93.42874146,33.47413832,25.22588644,6.328165213,129.7762576,0.332599958,0.099908317,0.103809234,0.004415678,0.311505298,0.000192978,0.011746258,0,37.645,127.022,45.716,2.5348,5288.587402,36.6
29.1,23.7,44.52842712,88.19779205,32.56956448,25.71912334,5.487731447,12.60225184,0.404764266,0.29752422,0.33131878,0.2785666,0,0,0.001295612,0,37.5507,127.04,26.298,0.5721,5623.480469,31.5
25.7,20.6,41.52897644,99.25196838,28.1524767,22.03778318,7.123119771,82.18567274,0.246686272,0.268457787,0.128196638,0.134325539,0,1.783142839,0,0,37.6046,126.991,212.335,2.785,4950.874023,27.5
24,18.8,71.94239044,89.92824554,26.18456631,20.88688488,10.173008,84.55725733,0.461498033,0.167935756,0.247143639,0.298590832,0.054027813,0,0,0,37.6046,126.991,212.335,2.785,5119.919922,25.4
28.6,22,56.11571121,80.74536133,30.41735101,23.5517683,8.494755228,94.37921031,0.222043746,0.489649891,0.254931381,0.298078313,0,0,0.036544191,0,37.6046,126.991,212.335,2.785,5746.562988,30.4
28.8,21,50.61992645,89.08050537,28.41958334,19.86638679,5.400872966,62.45434356,0.090995845,0.14369522,0.381045214,0.290056303,0,0,0,0,37.6046,127.032,44.7624,0.5141,4619.683594,28.3
27.5,20.7,37.99863052,76.17063141,28.24979479,17.53866004,7.842318773,114.7194996,0,0,0.187686463,0.459788003,0,0,0,0,37.5102,127.086,21.9668,0.1332,4559.627441,29.2
33.3,25.3,45.82307053,84.10181427,31.46307563,27.14068656,5.932763884,35.10885018,0.142376677,0.178354475,0.209296432,0.045304034,0,0,0,0,37.5776,126.938,75.0924,1.7678,5100.811035,32.9
25.2,18.1,51.86990356,79.79869843,23.72595592,17.76051983,5.794454793,75.29153995,0.076432736,0.407909483,0.429026281,0.578956013,0,0,0,0,37.6046,126.991,212.335,2.785,4769.281738,23.5
30.2,22.4,77.28775024,99.3367157,25.19705165,21.11065599,4.450479731,28.66405055,0.246700445,0.599225309,0.589075118,0.654026478,0,8.56e-05,8.56e-05,0,37.645,127.022,45.716,2.5348,5087.650879,27.1
32.6,24.9,56.16716766,83.69354248,31.71419566,27.03404553,7.122172356,39.58851957,0.292694743,0.296288129,0.098107427,0.113283224,0,0.012681124,0,0,37.5776,126.938,75.0924,1.7678,5069.371094,33
28.1,23.8,52.29943466,89.80877686,28.91932229,23.07576872,7.627049009,45.63602646,0.305884584,0.153395459,0.006595997,0.012059009,0,0,0,0,37.5237,126.909,17.2956,0.2223,5734.145996,31
28.7,23.7,73.32410431,87.18769836,27.09580263,25.19389016,12.60586266,26.6666948,0.519582455,0.736497299,0.633560769,0.655049953,0.001953125,0,0.041226231,0.002833714,37.5776,126.938,75.0924,1.7678,5752.715332,28.4
29.7,21.3,50.85541153,97.243927,27.41510182,19.68423048,6.96074607,99.72656755,0.09518192,0.001446966,0.227500774,0.22917304,0,0,0.228687659,0.007497681,37.645,127.022,45.716,2.5348,4488.11084,30.8
29.2,21.6,53.89381027,73.6989975,31.27769594,25.48953002,6.454738607,34.28733611,0.38835185,0.448835036,0.172247137,0.394358617,0,0,0,0,37.5237,126.909,17.2956,0.2223,5646.496582,30.7
24.8,19.8,59.27770615,87.02243042,28.18462922,20.72334164,9.078950047,63.78009387,0.396588361,0.358935411,0.237122306,0.060477084,0,0,0,0,37.645,127.022,45.716,2.5348,5797.602539,31.7
24.7,21.1,71.23998261,87.4444046,24.38635975,21.18510621,10.09157036,42.5165476,0.55745247,0.599963831,0.510160543,0.484794404,0.17695551,0,0.02564828,0,37.4697,126.91,52.518,1.5629,4988.449707,26.7
33.1,24.6,79.73747253,91.51902008,27.3756217,24.87022129,7.95536386,93.84664297,0.266535039,0.654144296,0.8377903,0.626212956,0,0,0.029799762,0,37.5776,126.838,12.37,0.0985,5808.19043,28.8
26.8,24.1,73.96134186,92.02296448,23.62364537,20.86304112,7.653091073,44.29270403,0.700500303,0.810282276,0.888077878,0.903123582,0,3.186575452,4.751349926,4.265430371,37.5776,127.083,59.8324,2.6865,5016.757813,24.9
29,25.8,74.60437012,88.28961945,27.0267925,24.80293882,5.255263825,50.27755713,0.599090423,0.590301989,0.761338014,0.652339928,0.067148333,2.852625767,0,0,37.5102,127.042,54.6384,0.1457,5519.032715,26.5
29.9,21.6,48.79686356,77.89796448,28.20992486,21.43263835,9.875657896,60.61760871,0.383286936,0.311841103,0.400514177,0.290329716,0,0,0,0,37.645,127.022,45.716,2.5348,5807.132324,25
31.9,25.7,48.99509048,86.6831665,32.98314572,27.57646401,7.153995355,34.6523459,0.462120891,0.409498678,0.099275861,0.061518713,0.009478746,0.045506018,0,0,37.5507,126.937,30.0464,0.8552,5011.411133,31.5
26.5,22.7,58.56713104,96.80529785,27.10177712,21.35824236,8.934925497,94.09092299,0.727845742,0.323168963,0.09152712,0.327872046,1.725138615,0.020836835,0,0,37.4697,126.995,82.2912,2.2579,5849.513184,27.3
33.2,21.5,56.33566666,87.43772888,29.30124258,23.69283247,6.044022212,32.73908007,0.230869594,0.494511494,0.228104765,0.243110155,0,0.130565102,0.081947834,0,37.4967,126.927,30.968,0.618,5807.829102,29.9
30.4,22.3,49.15478134,91.90270996,24.52244992,20.4255449,10.59780817,84.14187201,0.86144992,0.601070326,0.386628563,0.324720618,1.44416513,0.201389949,0,0,37.4562,126.955,208.507,5.1782,4536.443359,27.5
30.2,22.5,45.74831009,85.70484924,32.84275081,24.88977143,7.536980371,51.52555943,0.260177886,0.221852055,0.158062895,0.096646192,0,0,0,0,37.5372,127.085,28.7,0.6233,5678.985352,31.1
29.4,23.8,47.52208328,84.46663666,27.41671771,21.41312951,7.757029414,94.59114377,0.201947246,0.252334522,0.124413026,0.249346177,0,0,0,0.001866554,37.5372,126.891,15.5876,0.1554,4443.313965,29.6
33.3,26.1,47.15087891,90.32481384,32.84981287,26.12313307,5.96398739,143.1370935,0.117650647,0.104644469,0.016129777,0.001477035,0,0,0,0,37.5507,127.135,35.038,0.5055,5086.999512,34.1
27.8,20.3,34.74684525,86.63798523,28.5996294,22.01485374,5.60625125,69.28735662,0.61377979,0.738507116,0.195146776,0.049591077,0.187399137,0.030129137,0,0,37.4562,126.955,208.507,5.1782,5857.175781,27.8
26,23.2,60.07652283,97.30028534,30.67086033,24.64905522,8.769667526,38.19088316,0.580145372,0.243548917,0.076532703,0.054993504,3.664214253,0,0,0,37.5507,126.937,30.0464,0.8552,5496.536133,29.8
32.9,27.1,42.69827271,82.4670105,36.36684805,26.30327096,6.322275221,65.21028598,0.074082679,0.072660443,0.006601009,0.105915817,0,0,0,0,37.5372,127.085,28.7,0.6233,5274.280762,34.5
25.1,17.6,31.59905434,80.81159973,23.49549738,17.56373366,9.494739294,78.70357339,0.397035532,0.079208102,0.050592671,0.098355684,0,0,0,0,37.6046,127.032,44.7624,0.5141,4542.624023,23.7
31.5,23.2,54.89983749,93.82743073,29.9469668,22.12915915,6.331020614,128.6549279,0.090170304,0.1105249,0.123950435,0.012843914,0,0,0,0,37.6181,127.004,146.554,4.7296,5907.943359,33
29.6,22.6,58.36842728,87.79692841,30.56138558,23.14886018,5.29702274,78.17839448,0.12744123,0.301759686,0.151975952,0.026107225,0,0,0,0,37.4967,126.826,50.9312,0.4125,5481.52002,33.7
28.2,24.2,72.68551636,90.6782074,23.95645627,20.40036563,11.07736015,77.25597636,0.733505526,0.800697822,0.636445132,0.407654103,0.204511623,5.134072006,1.534536595,0.35946795,37.5507,126.937,30.0464,0.8552,5711.833496,22.9
28.7,24.3,76.00567627,91.62059021,26.62270585,23.35171377,4.177926441,28.59554056,0.348837334,0.707950594,0.69492441,0.761863273,0,0.008402526,0.088638023,0.026701524,37.5776,126.938,75.0924,1.7678,5330.692383,25.6
31.7,23.6,80.12478638,99.0243454,28.34656344,23.28689753,7.56436198,48.23517605,0.934122397,0.750425389,0.623740094,0.771792293,2.377857894,1.986624889,0.004912242,0.29400197,37.645,127.022,45.716,2.5348,5504.035156,27
27.5,20.7,47.72007751,84.11875916,30.30409909,23.75129922,5.213945975,24.56097996,0.13825419,0.103217832,0.308458809,0.140318354,0,0,0,0,37.5507,126.937,30.0464,0.8552,5011.411133,31
30.8,20.8,66.42178345,86.66480255,30.36316001,24.06777289,8.111392816,16.09395874,0.201253845,0.53074936,0.446360454,0.807184704,0,0,0,0.046988686,37.5237,126.97,19.5844,0.2713,5837.300781,27.9
26,19.3,53.50755692,97.10269928,27.64992969,18.35361857,6.853183498,51.7307953,0.226903348,0.061466475,0.041863603,0.090142438,0.001474528,0,0,0,37.5776,126.938,75.0924,1.7678,5191.696777,28.1
28.9,25,54.39712906,93.36518097,29.18523295,24.4028115,8.30625244,91.62680356,0.921071559,0.710797905,0.181947717,0.249827877,3.92449075,0.921125249,0,0,37.5102,127.086,21.9668,0.1332,5597.311523,25.6
30.6,22,39.66685104,95.45456696,30.99611513,20.6133408,6.779466649,137.7361016,0.049272764,0.008126587,0.059078245,0.132567547,0,0,0.010333504,0,37.645,127.022,45.716,2.5348,4960.18457,33
28,20.4,50.66297913,94.89425659,29.55508349,22.55299966,4.448859702,98.57797225,0.189148781,0.104476694,0.272867162,0.201967873,0,0,0,0,37.5507,127.135,35.038,0.5055,4991.792969,30.6
28.2,24.2,67.65560913,92.29937744,31.24821751,26.28214163,7.247050484,52.17951616,0.281763195,0.539791133,0.153753684,0.048654853,0,0.021106626,0,0,37.6046,127.032,44.7624,0.5141,5473.931152,33.3
32.6,26.1,76.81806183,96.45684814,29.79281646,25.52209942,5.368539015,72.21201519,0.74599722,0.395357612,0.247794287,0.191253863,0.683288433,0.038322276,1.649974899,0,37.4967,126.826,50.9312,0.4125,5435.52002,33.8
34.8,27.9,39.60578156,81.31468201,36.28674231,26.97013199,6.690333376,17.88314956,0.077485996,0.013272344,0.183971943,0.327550454,0,0,0,0,37.5776,127.058,33.3068,0.2661,5214.541016,35.9
28.3,22.5,46.03250504,74.48577118,28.6444453,22.34390753,7.777878304,53.24303985,0.466429896,0.332305127,0.457151338,0.389753996,0,0,0,0,37.5372,127.085,28.7,0.6233,5814.638184,25.3
29.7,21.5,75.50250244,92.70108795,22.83101936,21.00958758,6.263387312,57.28170443,0.772426455,0.681084866,0.680143628,0.43747661,0.652728004,0.116388805,1.17260773,0.002796114,37.5776,126.938,75.0924,1.7678,5882.380371,23.9
34.4,26.4,43.45401382,79.0361557,32.97063447,26.23997598,6.540035705,41.24552387,0.401351424,0.190304276,0.161834905,0.034605236,0.006352561,0.000525639,0.227008347,0,37.5776,127.058,33.3068,0.2661,4969.604004,35.6
33,25.2,52.84450912,81.03505707,28.90190347,23.01402355,5.815072258,90.86942689,0,0.015469777,0.080150547,0.011182322,0,0,0,0,37.5372,126.891,15.5876,0.1554,4599.294922,30.6
24.7,23.1,91.11274719,95.11378479,25.7251372,23.25125894,6.068574895,31.79721157,0.891577393,0.949151019,0.926482899,0.9563483,5.348445495,5.677332381,0.899164458,0.2452439,37.5776,127.058,33.3068,0.2661,5760.659668,25.4
30.2,25.1,81.60041809,93.6426239,23.53416606,20.19476381,9.198121051,58.60285099,0.779010584,0.797274162,0.64939258,0.359923247,0.281657806,6.493728836,1.743881829,0.513034651,37.4832,127.024,56.4448,1.2313,5705.057617,24
30,22.3,26.02940941,79.63117981,36.07052558,24.30190652,7.908768038,18.00071438,0.178893712,0.263560038,0.059750066,0.139885766,0,0,0,0,37.4967,126.927,30.968,0.618,5728.624512,34.2
29.9,23.6,85.37835693,94.32325745,26.60003735,23.73245052,8.270661215,70.77874422,0.836416788,0.83713198,0.799516007,0.853427268,5.586193378,0.161451747,0.267027983,3.008058065,37.5102,127.086,21.9668,0.1332,5847.513184,28.6
30.3,24,64.56008911,96.0397644,28.6876375,23.49760145,6.230488971,74.48450671,0.165983866,0.234448336,0.12058871,0.115640105,0.001840638,0,0,0,37.4967,126.826,50.9312,0.4125,5674.463867,32.2
29.3,25.1,64.20850372,86.36292267,29.8294171,27.40310061,8.127733568,15.63043867,0.420660526,0.372257544,0.426318597,0.226253209,0,0,0,0,37.5237,126.97,19.5844,0.2713,5365.884766,32.9
26,18.7,59.20214844,91.69007874,25.9645842,20.86703439,7.57869182,63.92859602,0.453765748,0.522416719,0.784061477,0.573473771,0,0,0,3.030344879,37.4832,127.024,56.4448,1.2313,4554.502441,28.4
29.6,23.4,51.19966507,87.63407135,28.91068504,24.57587417,6.441476017,13.76116864,0.475215741,0.623275556,0.165286959,0.011429032,0,0.061061993,0.011051883,0,37.5776,127.058,33.3068,0.2661,5532.800293,29.4
33.5,26.9,42.73809052,84.78778839,33.2746816,25.82701372,6.801051825,61.57244754,0.332136387,0.144084943,0.082478321,0.038791727,0.01023538,0,0,0,37.5102,127.042,54.6384,0.1457,4972.712891,34.9
28.5,19.9,50.8753624,90.2015152,24.28904236,17.51777464,4.064451158,78.44397395,0.081694234,0.337353933,0.444443946,0.558632553,0,0,0,0,37.645,127.022,45.716,2.5348,4604.255371,26.4
26.5,22,64.43536377,90.21347046,26.35799989,22.92967418,6.983066519,58.44547168,0.466561967,0.411626532,0.371863647,0.58892021,0,0,0,0,37.6046,126.991,212.335,2.785,5020.102051,25.4
34.2,25.2,39.69157791,75.23648834,33.38142322,24.63591562,7.483554542,14.82612431,0.039394748,0.024852862,0.20421601,0.04966782,0,0,0,0,37.5507,127.04,26.298,0.5721,5549.185059,32.5
32.2,26.7,36.8984642,81.77112579,34.80322599,27.16031755,8.083471517,26.05357349,0.302656996,0.297830229,0.239271997,0.101398,0,0,0,0,37.5507,126.937,30.0464,0.8552,5380.898926,33.1
29.3,23.9,61.50093079,91.38337708,31.65615971,26.00117241,8.893711527,22.73512461,0.386790449,0.672481371,0.489543843,0.164435244,0,0.003794644,0,0,37.5507,127.04,26.298,0.5721,5370.370605,31.2
27.9,24.9,69.1762619,87.143013,25.78717086,22.18960587,6.914631744,99.00437689,0.657620682,0.457784689,0.689139001,0.723972178,0.094232033,0,0,0.001800445,37.5776,126.838,12.37,0.0985,5048.708496,26.7
32,24.8,44.7934761,91.75746918,31.0373871,24.62321027,5.11614726,86.52450371,0.205254644,0.325171241,0.269688688,0.102513985,0,0,0,0,37.5372,126.891,15.5876,0.1554,5142.875977,32.3
27.6,22.9,62.32436752,97.00519562,27.24174847,21.5031079,10.1664901,82.44636926,0.203365942,0.127916745,0.011260271,0.061987644,0,0,0,0,37.6181,127.004,146.554,4.7296,5649.462891,29.6
29.5,20.5,47.51075363,90.12817383,25.61242376,20.78471396,10.47467503,50.33619237,0.501438028,0.121320523,0.000833252,0.015257493,0.174077074,0,0,0,37.5507,126.937,30.0464,0.8552,5866.655762,29
28.2,22.1,63.09045792,91.65535736,27.98485345,23.51617848,4.107124567,39.38995494,0.192178384,0.440456255,0.384671611,0.023752475,0,0,0,0,37.4697,126.91,52.518,1.5629,4921.686035,30.8
32.5,22.7,34.57976913,73.5766983,32.17623365,24.28673556,5.626706481,106.1956952,0.049678035,0.002331161,0.004503814,0,0,0,0,0,37.5102,127.086,21.9668,0.1332,4635.936523,32.1
31.4,23,56.64556885,85.09359741,30.45221721,25.18626936,4.659063995,98.93796758,0.419786258,0.402096089,0.227639277,0.069326226,0,0,0,0,37.6181,127.099,53.4712,0.697,4691.812988,32.4
25.6,23.1,62.68754959,93.58565521,29.64289085,22.78130364,6.240209093,24.44890187,0.371532852,0.23998246,0.168697193,0.117389825,0,0,0,0,37.4967,126.927,30.968,0.618,5777.453613,31.7
31.9,22.1,40.43150711,74.12931824,35.02266148,26.47431581,6.662929475,25.43564397,0.035158039,0.119483576,0.322683171,0.322262124,0,0,0,0,37.5507,126.988,132.118,0.5931,5843.375488,34.7
29.7,23.7,58.1761322,91.65988922,24.99224536,19.20152505,10.10931285,54.56652411,0.484035847,0.655382891,0.75006487,0.790356781,0,0.021279306,0.292018646,1.075846297,37.5776,126.938,75.0924,1.7678,4725.34082,24.5
34.9,29.1,51.74934387,85.97078705,31.34269225,25.32918704,12.58208609,81.86064561,0.659419749,0.468830403,0.740297348,0.697524608,1.558944687,0.001856303,0.526366085,0.02065715,37.5237,126.97,19.5844,0.2713,5365.884766,30.2
25.2,23,49.90786362,88.93562317,32.45083301,24.57026285,6.776347647,54.5972207,0.270931749,0.149371085,0.229300242,0.21658798,0,0,0.003760518,0,37.5776,126.938,75.0924,1.7678,5191.696777,31.8
32,22.1,48.48199081,85.60592651,31.82833997,23.32388807,5.276423087,111.7268264,0.22252359,0.13609222,0.226822885,0.300714029,0,0,0,0,37.4697,126.995,82.2912,2.2579,5777.470215,32.4
30.2,22.4,52.82712936,89.90126801,31.21215291,24.280785,6.535758237,39.68101788,0.283389284,0.271783714,0.077523953,0.110247839,0,0,0,0,37.5237,126.909,17.2956,0.2223,5662.612793,30.4
29.1,22.9,51.25624084,88.83171082,29.14710384,23.24967571,7.792480191,28.61132149,0.302964828,0.164655377,0.001687966,0.012900193,0,0,0,0,37.5507,126.937,30.0464,0.8552,5752.317383,31.1
33.5,23.6,43.21525955,79.35521698,32.70181948,24.07528117,6.471720775,80.83555396,0.067999289,0.039031856,0.239887591,0.057023407,0,0,0,0,37.6046,127.032,44.7624,0.5141,5558.630371,32.2
30.1,22.5,43.00487137,90.41743469,30.64799823,21.76546263,5.010679632,92.40026154,0.222985423,0.00636986,0.005355013,0.122766244,0,0,0,0,37.4967,126.826,50.9312,0.4125,4774.966309,31.5
28.9,24.4,66.3650589,95.6870575,28.83491529,24.02796514,6.843933781,85.61696124,0.498260491,0.56654977,0.09193729,0.007676221,0.694814247,1.571770112,0.003905066,0,37.4697,126.995,82.2912,2.2579,5470.84375,30.2
31.3,24.7,55.56842804,90.01591492,30.12423933,24.29218942,5.69777899,73.00459766,0.3357429,0.602497904,0.1585581,0.141778663,0,0,0,0,37.5372,126.891,15.5876,0.1554,5171.602051,33.1
27.5,21.4,50.76887131,78.05944061,25.59355891,17.62762272,10.99730233,69.21488754,0.113082244,0.193198934,0.103297322,0.449447026,0,0,0,0,37.4562,126.955,208.507,5.1782,5719.606934,28.8
32.8,27.7,43.17655182,91.9969101,33.38826718,25.71666254,6.60035795,56.85185472,0.624079197,0.258607842,0.053100939,0.02896107,18.8873219,0,0,0,37.5776,127.083,59.8324,2.6865,4883.164551,34
26,21.7,60.30228806,94.16223907,28.9958455,22.60933085,6.601827482,98.03220987,0.116191263,0.032415879,0.308984732,0.352165741,0,0,0,0.001905548,37.6046,126.991,212.335,2.785,5651.470703,28.9
