ID,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,TARGET
7649,69,-43,-0.12,0.17,0.1,-13,-7,-0.004,-0.1,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.046
7650,-89,-44,-0.21,0.16,-0.8,-14,-6,-0.002,-0.2,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0,0,0,-0.0017,0.044
7651,-127,-52,0.12,0.13,-1,-14,-3,0.006,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.039
7652,106,-54,0.33,-0.05,-0.4,-13,9,0.006,0.1,-0.0013,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,0.04
7653,415,-31,0.08,0.04,0.8,-12,4,-0.008,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.045
7654,-21,-15,-0.41,0.28,0.2,-13,-17,-0.012,0,-0.0017,-0.0018,-0.0018,-0.0018,0.0001,0,0,0,-0.0018,0.041
7656,40,-31,0.15,-0.09,-1.4,-14,14,0.016,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.038
7659,-221,-20,-0.16,0.14,-0.8,-14,-3,0.001,-0.5,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,0.035
7660,-237,-25,-0.2,0.05,-1,-14,2,-0.006,0.6,-0.0011,-0.0014,-0.0014,-0.0015,0.0003,0,0.0001,0,-0.0015,0.033
7661,138,-29,0.43,0.04,-0.2,-13,4,0.001,-0.3,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,0.034
7662,129,-6,-0.32,0.11,0.4,-13,-4,-0.009,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.033
7663,-455,-24,0.23,0.18,0.3,-13,-10,-0.004,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.029
7664,-357,-48,0.15,0,0.9,-12,6,-0.004,0,-0.0012,-0.0012,-0.0012,-0.0011,0,0,-0.0002,0,-0.0011,0.027
7666,396,-44,-0.28,0,-0.8,-14,8,0.004,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.029
7667,499,-25,-0.08,0.07,-1.3,-14,3,0.01,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.033
7668,15,-5,0.2,0.27,-1,-14,-18,0.005,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.028
7669,-55,-8,0.32,0.08,-0.4,-13,4,0.004,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.029
7671,-326,-24,-0.16,0.17,0.4,-13,-8,-0.016,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.026
7672,-96,-50,0.04,0.03,-0.4,-13,5,0.005,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.027
7675,220,-33,0.21,0.05,-0.4,-13,3,0.002,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.027
7676,-121,-23,-0.16,0.15,-0.1,-13,-8,-0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.024
7677,273,-15,0.25,0.05,-0.4,-13,3,0.004,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.025
7678,-191,-3,-0.22,0.15,0.3,-13,-9,-0.008,-0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.024
7679,-249,-23,0,0.09,-0.5,-13,-2,0.005,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
7681,-283,-2,-0.32,0.14,-0.6,-13,-7,0.002,0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.023
7682,-312,-11,-0.2,0.1,-1.1,-14,0,0.007,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
7683,30,-27,0.36,0.03,-0.4,-13,5,0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
7685,-69,-19,-0.11,0.18,0.8,-12,-12,-0.013,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
7686,-105,-23,-0.26,-0.18,0.5,-12,19,-0.008,2.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
7687,302,-20,-0.09,-0.13,0.1,-13,21,0.013,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.021
7688,499,-10,0.07,0.1,0.1,-13,-2,0.008,-2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
7691,105,4,-0.05,0.03,-0.2,-13,4,0.003,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
7692,-353,-14,0.05,0.11,0.6,-12,-6,-0.002,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
7693,-239,-33,-0.16,0.02,0.4,-13,5,-0.007,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
7694,277,-31,0.27,-0.01,0.7,-12,7,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
7698,339,-13,-0.09,0.07,-1.7,-15,2,0.013,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.021
7699,248,3,0.35,0.13,-1.4,-14,-5,0.015,-0.2,-0.0007,-0.0006,-0.0006,-0.0006,-0.0003,0,0,0,-0.0006,0.022
7700,-371,1,-0.28,0.2,-0.3,-13,-14,-0.02,0,-0.0009,-0.0011,-0.0011,-0.0012,0.0002,0,0.0001,0,-0.0012,0.02
7701,-476,-31,0.06,0.08,-1,-14,-1,0.013,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
7702,-23,-46,0.5,-0.17,-0.2,-13,24,0.015,0.4,-0.0008,-0.0005,-0.0005,-0.0005,-0.0004,0,-0.0001,0,-0.0005,0.017
7703,701,-19,-0.13,-0.09,0.8,-12,15,-0.016,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.023
7706,-37,15,0.49,-0.03,-0.7,-14,11,0.016,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.022
7707,-271,13,0.56,0.24,1.1,-12,-19,-0.006,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.023
7709,-831,-12,0.04,-0.09,2,-11,-16,-0.032,4.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.017
7710,-627,-43,-0.54,-0.07,1.3,-12,12,-0.02,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.015
7712,-362,-55,-0.72,-0.19,0.4,-13,27,0.004,-0.4,-0.0006,-0.0006,-0.0006,-0.0008,0,0,0.0002,0,-0.0008,0.016
7714,334,-54,-0.12,-0.04,-1,-14,19,0.023,-1.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
7715,142,-11,-0.18,0.11,0.7,-12,-6,-0.014,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.019
7717,-224,-14,0.08,0.13,0.2,-13,-8,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
7718,-125,-26,0.18,0.02,0.7,-12,4,0.001,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
7719,-57,-33,-0.43,0.06,0,-13,1,-0.01,0,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.02
7721,-55,-35,-0.31,0.08,-0.9,-14,0,0.011,-0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.02
7722,-111,-37,-0.04,0.12,-1.2,-14,-5,0.016,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
7724,201,-20,-0.31,0.05,0.3,-13,1,-0.008,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
7726,61,-14,-0.29,0.18,-0.4,-13,-16,0.004,1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
7727,-2,-14,-0.22,0,-0.7,-14,10,0.007,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
7728,8,-8,0.35,0.08,1,-12,-4,-0.003,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.021
7731,464,-12,0.27,-0.05,1.6,-11,10,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
7733,-370,-1,-0.36,0.06,0.9,-12,6,-0.002,-0.8,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,0.017
7734,119,-13,0.02,-0.04,-0.1,-13,11,0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
7736,262,-5,0.22,0.13,0.2,-13,-3,0.005,-1.9,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7737,117,3,0.23,0.14,0.7,-12,-9,-0.002,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.021
7738,-165,2,-0.1,0.18,0.9,-12,-14,-0.017,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
7740,-198,-17,-0.4,0.04,-0.7,-14,3,0.005,0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,0.017
7742,359,1,0.56,0.26,0.1,-13,-30,0.007,-0.8,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.023
7745,-545,-9,0.02,-0.08,1.5,-11,-11,-0.013,4.1,-0.001,-0.001,-0.001,-0.0009,0,0,-0.0002,0,-0.0009,0.018
7747,485,-23,-0.32,-0.02,1.1,-12,7,-0.006,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
7749,-195,-22,0.42,0.01,-0.4,-13,8,0.017,-0.3,-0.0008,-0.0005,-0.0005,-0.0005,-0.0004,0,-0.0001,0,-0.0005,0.019
7751,-77,-33,0.07,-0.12,0.5,-12,21,0.01,0.8,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.018
7752,109,-31,-0.35,0.03,0.3,-13,4,-0.02,-0.2,-0.0008,-0.001,-0.001,-0.0011,0.0002,0,0.0001,0,-0.0011,0.017
7753,362,-20,-0.21,-0.02,-0.7,-14,10,0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7754,268,3,0.29,0.13,-0.6,-13,-7,0.012,0,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.019
7755,109,14,0.25,0.1,0.6,-12,-5,-0.005,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
7756,-353,11,-0.24,0.25,0.7,-12,-22,-0.021,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
7757,-432,-7,-0.5,0.02,-0.3,-13,4,-0.008,-0.3,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.016
7758,205,-17,0.45,-0.07,-0.7,-14,15,0.023,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.02
7759,36,-3,0.5,0.15,1.7,-11,-12,-0.011,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
7760,-208,-4,0.19,0.22,2.2,-11,-25,-0.028,0.6,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.016
7761,182,-17,0.04,-0.11,2,-11,16,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
7764,385,14,0.21,-0.04,0.2,-13,11,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
7765,469,21,0.31,0.33,0.5,-13,-2,0.006,-4.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.022
7766,-308,28,-0.2,0.24,1,-12,-21,-0.017,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
7767,-437,16,-0.36,0.11,0.5,-12,3,-0.008,-1.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
7770,-78,-41,-0.33,0.05,-1.3,-14,2,0.006,0.1,-0.0007,-0.0007,-0.0007,-0.0008,0,0,0.0001,0,-0.0008,0.017
7771,68,-42,-0.15,0,-1.7,-15,10,0.01,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
7773,262,-34,0.34,0.21,-1.5,-14,3,0.018,-2.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
7774,-86,-29,0.46,0.22,-0.3,-13,-17,0,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
7775,-252,-32,0.41,0.24,0.2,-13,-19,-0.01,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
7777,-300,-45,0.24,0.03,0.9,-12,4,-0.016,-0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.016
7778,-230,-49,0.12,-0.19,1.1,-12,15,-0.01,3.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
7779,-192,-50,0.1,-0.16,1.1,-12,20,-0.01,1.8,-0.0009,-0.0009,-0.0009,-0.0009,-0.0001,0,0,0,-0.0009,0.016
7780,-21,-52,0.01,-0.09,1.2,-12,11,-0.007,0.7,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
7782,135,-48,0.02,0.03,1.2,-12,3,0.003,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7783,-28,-43,-0.21,0.11,0.9,-12,-7,-0.007,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
7784,43,-45,-0.3,-0.04,0.4,-13,12,-0.007,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.016
7785,408,-36,-0.05,-0.1,-0.2,-13,17,0.015,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
7786,512,-23,0.2,0.03,0,-13,-4,0.015,1.4,-0.0007,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0001,0,-0.0005,0.02
7787,435,-8,0.15,0.11,0.4,-13,-6,-0.007,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
7788,45,8,-0.16,0.19,0.4,-13,-15,-0.015,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
7791,-144,-7,0.07,0.12,1.1,-12,-7,-0.009,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.016
7793,430,9,-0.27,0.16,0.3,-13,-11,-0.005,-1.6,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
7794,381,13,-0.3,0.17,0.2,-13,-7,-0.005,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.022
7795,366,14,-0.3,0.22,0.1,-13,-9,-0.005,-1.6,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.021
7797,-456,4,0.31,0.13,-0.5,-13,-8,0.015,0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,0.017
7798,-101,-33,0.18,-0.02,1.6,-11,7,-0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
7801,-36,-45,-0.4,-0.08,0.5,-12,17,0.012,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.015
7802,441,-38,-0.1,-0.14,-0.2,-13,21,0.013,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
7805,432,22,0.23,0.24,0.7,-12,-28,-0.003,1.7,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.023
7806,290,25,0.21,0.31,0.9,-12,-24,-0.007,-0.5,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0,-0.0002,0,-0.0008,0.022
7807,34,28,0.05,0.21,1,-12,-23,-0.019,1.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
7808,-337,17,-0.46,0.14,0.2,-13,-9,-0.011,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
7810,-174,-12,0.11,-0.12,-1.3,-14,18,0.026,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
7811,187,-11,0.5,-0.02,-0.4,-13,10,0.009,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
7812,69,-3,0.5,0.17,1.1,-12,-12,-0.005,-0.6,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.021
7814,-278,-8,0.09,0.14,2.1,-11,-10,-0.025,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.019
7815,-390,-23,-0.39,0.07,1.6,-11,-3,-0.016,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.015
7816,489,-25,0.1,-0.11,-0.2,-13,19,0.022,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
7817,594,-9,0.3,0.05,0.3,-13,-8,0.007,1.5,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.021
7818,567,-1,0.33,0.32,0.6,-12,-8,-0.003,-3.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
7820,-61,10,-0.38,0.08,0.2,-13,-2,-0.007,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
7822,-270,26,0.41,0.18,0.8,-12,-13,-0.007,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
7823,-246,12,0.18,0.01,1.6,-11,5,-0.01,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
7824,-299,-1,-0.36,0.09,1.4,-12,-5,-0.02,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.017
7825,-75,-15,-0.21,-0.02,0.1,-13,8,0.008,0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.018
7827,-411,-37,-0.2,0.13,-0.5,-13,-7,-0.003,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
7828,-305,-68,0.27,0.04,-0.5,-13,4,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
7829,-249,-73,0.37,-0.06,-0.2,-13,10,0.009,1.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
7830,-185,-79,0.32,0.05,0.6,-12,1,-0.008,0.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
7832,-45,-84,-0.22,0.05,0.9,-12,3,-0.022,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.017
7833,109,-84,-0.67,0,-0.2,-13,7,-0.019,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.018
7835,216,-79,-0.69,0,-1.4,-14,9,0.01,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
7837,456,-63,0.15,0.01,-2.4,-15,10,0.034,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.02
7838,434,-50,0.47,0.12,-1.8,-15,-11,0.012,1.5,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.021
7839,-117,-37,0.05,0.21,-0.4,-13,-16,-0.018,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
7840,110,-45,0.44,0.06,0.8,-12,0,-0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
7841,-189,-45,-0.07,0.18,1.3,-12,-15,-0.014,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
7842,-296,-48,-0.14,0.06,1.2,-12,-11,-0.005,2.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
7843,-277,-62,0.01,0.03,1,-12,3,0.007,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
7844,295,-64,0.16,-0.07,1.6,-11,12,-0.002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7845,47,-43,-0.29,0.12,1.3,-12,-9,-0.008,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.016
7847,367,-13,-0.06,0.06,-1,-14,2,0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7848,102,5,0.34,0.16,-0.5,-13,-11,0.009,-0.1,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0,0,0,-0.0006,0.021
7849,-283,1,0.1,0.2,0.3,-13,-16,-0.011,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
7850,-400,-24,-0.1,0.07,0.2,-13,-2,-0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.016
7851,48,-39,0.07,-0.06,0.1,-13,13,0.004,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
7852,314,-26,0.07,0.01,0.4,-13,6,-0.002,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
7853,277,-17,0.04,0.1,0.5,-12,-8,-0.003,0.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
7855,-257,-15,-0.28,0.19,-0.2,-13,-13,0.001,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
7856,-253,-31,0.13,0.04,-0.5,-13,4,0.014,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
7859,157,-7,-0.3,0.15,0.2,-13,-11,-0.013,0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.019
7860,-115,-7,0.28,0.11,0,-13,-5,0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
7861,-138,-9,0.36,0.01,0.3,-13,3,0.007,1.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
7862,51,-12,0.23,0.01,1.6,-11,5,-0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
7863,7,-10,-0.14,0.1,1.8,-11,-5,-0.018,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
7864,-79,-19,-0.22,0.08,-0.8,-14,0,0.003,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,-0.0002,0,-0.0008,0.017
7865,-71,-20,-0.24,-0.1,-1,-14,6,-0.007,3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
7866,-52,-20,-0.25,-0.08,-1,-14,11,-0.007,2.3,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.017
7867,247,-16,0.27,-0.03,-1.1,-14,11,0.021,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
7868,302,-7,0.59,0.07,-0.3,-13,-3,0.015,0.9,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,0.02
7869,-274,-3,0.14,0.16,2.4,-11,-14,-0.026,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
7870,-338,-12,-0.24,0.07,2.3,-11,1,-0.023,-1.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
7871,-231,-23,-0.64,-0.02,1.3,-12,7,-0.015,0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.016
7872,236,-24,-0.29,-0.07,-0.8,-14,15,0.018,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
7873,-238,-14,0.28,0.18,0,-13,-13,0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
7874,-313,-32,0.3,0.06,1,-12,-1,-0.002,-0.1,-0.0008,-0.0008,-0.0008,-0.0007,0,0,-0.0002,0,-0.0007,0.017
7875,-234,-45,0.09,0.02,1.6,-11,4,-0.009,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
7876,-199,-50,-0.14,0.04,1.5,-11,0,-0.021,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0.0001,0,-0.001,0.015
7879,413,-47,0.02,-0.14,0.9,-12,21,0.014,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
7880,553,-31,0.14,0.04,1.1,-12,-1,-0.002,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
7881,144,-9,-0.04,0.19,1.3,-12,-15,-0.006,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
7884,-131,-11,-0.56,0.1,-0.3,-13,-4,-0.009,0,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.018
7885,-159,-14,-0.48,0.01,-0.8,-14,2,0.016,1.9,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
7889,-240,-28,0.66,0.08,0.8,-12,1,-0.008,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
7891,-335,-38,0.19,0.12,1.8,-11,-7,-0.028,-0.5,-0.0013,-0.0012,-0.0012,-0.0011,-0.0002,0,-0.0002,0,-0.0011,0.019
7892,-393,-46,-0.35,0.09,1.7,-11,-4,-0.039,-0.5,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.016
7893,-396,-53,-0.7,-0.21,1.2,-12,10,-0.032,4.6,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.014
7895,306,-44,0.02,0.16,-1.4,-14,-8,0.022,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
7899,268,28,0.13,0.31,-1.2,-17,-16,0.013,-0.4,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,0.037
